type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,15/03/2024 16:01:17,28.57029833,-16.31337500,1.20,71,,0,,21,42,,
T,15/03/2024 16:01:20,28.57030000,-16.31337667,1.20,71,,0,,21,42,,
T,15/03/2024 16:01:23,28.57030000,-16.31337667,1.30,71,,0,,21,42,,
T,15/03/2024 16:01:26,28.57027667,-16.31339167,1.50,70,,0,,22,42,,
T,15/03/2024 16:01:29,28.57025000,-16.31340167,1.40,69,,0,,20,42,,
T,15/03/2024 16:01:32,28.57021667,-16.31341333,1.70,69,,0,186,21,42,,
T,15/03/2024 16:01:35,28.57020333,-16.31341667,1.50,68,,0,182,21,42,,
T,15/03/2024 16:01:38,28.57018667,-16.31341167,1.50,68,,0,165,22,42,,
T,15/03/2024 16:01:41,28.57017000,-16.31340167,1.60,68,,0,146,21,42,,
T,15/03/2024 16:01:44,28.57015000,-16.31339000,1.60,70,,0,200,22,42,,
T,15/03/2024 16:01:47,28.57014000,-16.31340500,1.50,69,,0,283,22,42,,
T,15/03/2024 16:01:50,28.57015500,-16.31342167,1.50,70,,0,332,20,41,,
T,15/03/2024 16:01:53,28.57016667,-16.31343000,1.50,71,,0,308,21,41,,
T,15/03/2024 16:01:56,28.57018000,-16.31343667,1.40,71,,0,317,20,41,,
T,15/03/2024 16:01:59,28.57019500,-16.31345000,1.50,71,,0,318,19,41,,
T,15/03/2024 16:02:02,28.57020333,-16.31346000,1.50,71,,0,309,20,41,,
T,15/03/2024 16:02:05,28.57021500,-16.31347333,1.50,71,,0,313,21,40,,
T,15/03/2024 16:02:08,28.57022167,-16.31347833,1.40,71,,0,322,21,40,,
T,15/03/2024 16:02:11,28.57024167,-16.31348500,1.40,65,,0,332,22,40,,
T,15/03/2024 16:02:14,28.57025833,-16.31349833,1.50,65,,0,335,21,40,,
T,15/03/2024 16:02:17,28.57027833,-16.31351167,1.50,65,,0,335,21,40,,
T,15/03/2024 16:02:20,28.57029500,-16.31351167,1.50,65,,0,14,20,40,,
T,15/03/2024 16:02:23,28.57030667,-16.31350833,1.70,65,,0,4,20,40,,
T,15/03/2024 16:02:26,28.57030833,-16.31350500,1.70,65,,0,23,20,40,,
T,15/03/2024 16:02:29,28.57032167,-16.31351667,1.60,66,,0,317,20,40,,
T,15/03/2024 16:02:32,28.57033667,-16.31354000,1.60,67,,0,300,20,40,,
T,15/03/2024 16:02:35,28.57036167,-16.31357333,1.60,68,,0,314,21,40,,
T,15/03/2024 16:02:38,28.57039000,-16.31359833,1.70,67,,0,317,21,40,,
T,15/03/2024 16:02:41,28.57041500,-16.31361667,1.70,67,,1,317,21,40,,
T,15/03/2024 16:02:44,28.57044500,-16.31363000,1.70,66,,1,322,22,40,,
T,15/03/2024 16:02:47,28.57046667,-16.31366333,1.60,64,,1,300,23,40,,
T,15/03/2024 16:02:50,28.57047167,-16.31369333,1.60,62,,1,281,22,40,,
T,15/03/2024 16:02:53,28.57048000,-16.31372167,1.50,62,,1,286,22,40,,
T,15/03/2024 16:02:56,28.57047833,-16.31376833,1.70,61,,1,261,23,40,,
T,15/03/2024 16:02:59,28.57048000,-16.31381167,1.70,60,,1,279,23,40,,
T,15/03/2024 16:03:02,28.57049333,-16.31383333,1.60,58,,1,305,22,40,,
T,15/03/2024 16:03:05,28.57051333,-16.31387167,1.80,57,,1,302,22,40,,
T,15/03/2024 16:03:08,28.57052667,-16.31390167,1.60,57,,1,300,23,40,,
T,15/03/2024 16:03:11,28.57055000,-16.31393167,1.70,57,,1,313,23,40,,
T,15/03/2024 16:03:14,28.57057500,-16.31395500,1.60,55,,1,330,23,40,,
T,15/03/2024 16:03:17,28.57059333,-16.31397500,1.60,54,,1,308,23,40,,
T,15/03/2024 16:03:20,28.57060000,-16.31402167,1.80,54,,1,262,24,40,,
T,15/03/2024 16:03:23,28.57059833,-16.31405500,1.70,54,,1,294,24,40,,
T,15/03/2024 16:03:26,28.57061000,-16.31409833,1.80,55,,1,272,23,40,,
T,15/03/2024 16:03:29,28.57061167,-16.31414333,1.80,55,,1,271,23,40,,
T,15/03/2024 16:03:32,28.57060833,-16.31417000,1.90,54,,1,264,23,40,,
T,15/03/2024 16:03:35,28.57060833,-16.31421000,1.90,54,,1,260,22,40,,
T,15/03/2024 16:03:38,28.57060667,-16.31423833,1.80,55,,0,248,20,40,,
T,15/03/2024 16:03:41,28.57060500,-16.31426000,1.80,55,,0,257,22,40,,
T,15/03/2024 16:03:44,28.57059833,-16.31428500,1.80,56,,0,229,22,40,,
T,15/03/2024 16:03:47,28.57058333,-16.31430667,1.70,57,,0,225,22,40,,
T,15/03/2024 16:03:50,28.57056333,-16.31433000,1.80,58,,0,233,22,40,,
T,15/03/2024 16:03:53,28.57054333,-16.31434500,1.70,60,,0,195,22,40,,
T,15/03/2024 16:03:56,28.57051833,-16.31436333,1.70,61,,0,224,22,40,,
T,15/03/2024 16:03:59,28.57047667,-16.31439333,1.70,63,,0,228,22,40,,
T,15/03/2024 16:04:02,28.57044500,-16.31442500,1.80,62,,0,186,22,40,,
T,15/03/2024 16:04:05,28.57042333,-16.31443833,1.80,63,,0,209,23,40,,
T,15/03/2024 16:04:08,28.57039333,-16.31445500,1.80,63,,0,203,23,40,,
T,15/03/2024 16:04:11,28.57036500,-16.31447333,1.80,63,,0,214,23,40,,
T,15/03/2024 16:04:14,28.57034500,-16.31449167,1.80,63,,1,217,23,40,,
T,15/03/2024 16:04:17,28.57031500,-16.31451000,1.70,63,,1,211,23,40,,
T,15/03/2024 16:04:20,28.57029833,-16.31452833,1.80,64,,0,206,23,40,,
T,15/03/2024 16:04:23,28.57028667,-16.31455667,1.80,64,,0,226,23,40,,
T,15/03/2024 16:04:26,28.57026167,-16.31457500,1.80,63,,0,225,23,40,,
T,15/03/2024 16:04:29,28.57025667,-16.31459667,1.70,62,,0,247,23,40,,
T,15/03/2024 16:04:32,28.57026167,-16.31462000,1.70,62,,0,302,22,40,,
T,15/03/2024 16:04:35,28.57027667,-16.31463833,1.70,62,,0,298,23,40,,
T,15/03/2024 16:04:38,28.57029333,-16.31465333,1.70,62,,0,315,23,40,,
T,15/03/2024 16:04:41,28.57030667,-16.31466500,1.70,62,,0,346,23,40,,
T,15/03/2024 16:04:44,28.57032333,-16.31466667,1.80,62,,0,358,23,40,,
T,15/03/2024 16:04:47,28.57034167,-16.31466333,1.80,63,,0,19,23,40,,
T,15/03/2024 16:04:50,28.57036000,-16.31466167,1.80,64,,0,9,23,40,,
T,15/03/2024 16:04:53,28.57039000,-16.31465333,1.70,64,,0,47,23,40,,
T,15/03/2024 16:04:56,28.57041167,-16.31464000,1.80,65,,0,56,22,40,,
T,15/03/2024 16:04:59,28.57042333,-16.31463000,1.70,65,,0,28,23,40,,
T,15/03/2024 16:05:02,28.57043833,-16.31462000,1.60,65,,0,37,23,40,,
T,15/03/2024 16:05:05,28.57043833,-16.31461667,1.50,64,,0,73,23,40,,
T,15/03/2024 16:05:08,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:05:11,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:05:14,28.57043500,-16.31461833,1.50,64,,0,,23,40,,
T,15/03/2024 16:05:17,28.57043500,-16.31461833,1.50,64,,0,,23,40,,
T,15/03/2024 16:05:20,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:05:23,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:05:26,28.57043500,-16.31461833,1.50,64,,0,,22,40,,
T,15/03/2024 16:05:29,28.57043500,-16.31461833,1.70,64,,0,,21,40,,
T,15/03/2024 16:05:32,28.57043500,-16.31461833,1.90,64,,0,,20,40,,
T,15/03/2024 16:05:35,28.57043500,-16.31461833,1.70,64,,0,,21,40,,
T,15/03/2024 16:05:38,28.57043500,-16.31461833,1.60,64,,0,,21,40,,
T,15/03/2024 16:05:41,28.57043500,-16.31461833,1.50,64,,0,,21,40,,
T,15/03/2024 16:05:44,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:05:47,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:05:50,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:05:53,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:05:56,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:05:59,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:06:02,28.57043500,-16.31461833,1.40,64,,0,,22,40,,
T,15/03/2024 16:06:05,28.57043500,-16.31461833,1.30,64,,0,,23,40,,
T,15/03/2024 16:06:08,28.57043500,-16.31461833,1.40,64,,0,,24,40,,
T,15/03/2024 16:06:11,28.57043500,-16.31461833,1.50,64,,0,,24,40,,
T,15/03/2024 16:06:14,28.57043500,-16.31461833,1.40,64,,0,,24,40,,
T,15/03/2024 16:06:17,28.57043500,-16.31461833,1.50,64,,0,,24,40,,
T,15/03/2024 16:06:20,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:06:23,28.57043500,-16.31461833,1.40,64,,0,,21,40,,
T,15/03/2024 16:06:26,28.57043500,-16.31461833,1.40,64,,0,,23,40,,
T,15/03/2024 16:06:29,28.57043500,-16.31461667,1.50,68,,0,207,23,40,,
T,15/03/2024 16:06:32,28.57041500,-16.31464167,1.60,69,,0,208,23,40,,
T,15/03/2024 16:06:35,28.57040167,-16.31466500,1.70,69,,0,216,24,40,,
T,15/03/2024 16:06:38,28.57039667,-16.31467167,1.60,69,,0,166,24,40,,
T,15/03/2024 16:06:41,28.57038500,-16.31467167,1.60,69,,0,187,23,40,,
T,15/03/2024 16:06:44,28.57036667,-16.31467833,1.70,70,,0,184,23,40,,
T,15/03/2024 16:06:47,28.57033333,-16.31468167,1.90,70,,0,164,23,40,,
T,15/03/2024 16:06:50,28.57029833,-16.31467167,1.70,72,,0,148,23,40,,
T,15/03/2024 16:06:53,28.57026500,-16.31463333,1.70,74,,1,132,23,40,,
T,15/03/2024 16:06:56,28.57024667,-16.31458333,1.80,73,,1,104,23,40,,
T,15/03/2024 16:06:59,28.57026500,-16.31454333,1.80,71,,1,71,24,40,,
T,15/03/2024 16:07:02,28.57027667,-16.31451167,1.70,68,,1,61,24,40,,
T,15/03/2024 16:07:05,28.57030833,-16.31448500,1.70,67,,1,36,24,40,,
T,15/03/2024 16:07:08,28.57034667,-16.31446833,1.70,64,,1,22,24,40,,
T,15/03/2024 16:07:11,28.57039167,-16.31444333,1.80,60,,1,25,24,40,,
T,15/03/2024 16:07:14,28.57041333,-16.31441833,1.70,58,,1,43,24,40,,
T,15/03/2024 16:07:17,28.57043667,-16.31438833,1.60,59,,1,41,24,40,,
T,15/03/2024 16:07:20,28.57047333,-16.31436833,1.70,59,,1,28,24,40,,
T,15/03/2024 16:07:23,28.57050667,-16.31434333,1.80,58,,1,30,23,40,,
T,15/03/2024 16:07:26,28.57054667,-16.31432833,1.80,57,,1,32,24,40,,
T,15/03/2024 16:07:29,28.57056833,-16.31431333,1.60,57,,1,34,23,40,,
T,15/03/2024 16:07:32,28.57059000,-16.31428667,1.60,57,,1,39,23,40,,
T,15/03/2024 16:07:35,28.57060000,-16.31425833,1.60,57,,0,70,23,40,,
T,15/03/2024 16:07:38,28.57060000,-16.31422167,1.70,57,,0,74,23,40,,
T,15/03/2024 16:07:41,28.57060833,-16.31418333,1.70,57,,0,100,23,40,,
T,15/03/2024 16:07:44,28.57060833,-16.31416833,1.50,58,,0,107,23,40,,
T,15/03/2024 16:07:47,28.57060500,-16.31415333,1.50,59,,0,88,24,40,,
T,15/03/2024 16:07:50,28.57060333,-16.31414667,1.50,58,,0,,24,40,,
T,15/03/2024 16:07:53,28.57060500,-16.31414500,1.50,58,,0,,24,40,,
T,15/03/2024 16:07:56,28.57060500,-16.31414500,1.50,58,,0,,24,40,,
T,15/03/2024 16:07:59,28.57061667,-16.31411833,1.60,58,,0,89,24,40,,
T,15/03/2024 16:08:02,28.57061667,-16.31408500,1.60,57,,0,94,24,40,,
T,15/03/2024 16:08:05,28.57059500,-16.31404500,1.60,57,,0,100,24,40,,
T,15/03/2024 16:08:08,28.57059167,-16.31400167,1.70,56,,1,82,24,40,,
T,15/03/2024 16:08:11,28.57060500,-16.31396500,1.70,56,,1,52,24,40,,
T,15/03/2024 16:08:14,28.57062833,-16.31396833,1.70,55,,1,18,24,40,,
T,15/03/2024 16:08:17,28.57065667,-16.31395500,1.70,54,,1,37,23,40,,
T,15/03/2024 16:08:20,28.57068167,-16.31392167,1.70,53,,1,59,24,40,,
T,15/03/2024 16:08:23,28.57070333,-16.31389500,1.70,52,,1,51,23,40,,
T,15/03/2024 16:08:26,28.57072333,-16.31386000,1.80,52,,1,44,23,40,,
T,15/03/2024 16:08:29,28.57073667,-16.31383667,1.70,52,,1,54,23,40,,
T,15/03/2024 16:08:32,28.57075500,-16.31380500,1.70,52,,1,27,24,40,,
T,15/03/2024 16:08:35,28.57077167,-16.31377167,1.70,53,,1,64,24,40,,
T,15/03/2024 16:08:38,28.57078500,-16.31373833,1.70,53,,1,73,24,40,,
T,15/03/2024 16:08:41,28.57081000,-16.31370667,1.80,53,,1,25,24,40,,
T,15/03/2024 16:08:44,28.57082500,-16.31369500,1.70,53,,1,48,24,40,,
T,15/03/2024 16:08:47,28.57084833,-16.31366667,1.80,53,,1,58,24,40,,
T,15/03/2024 16:08:50,28.57086333,-16.31362833,1.80,53,,1,45,24,40,,
T,15/03/2024 16:08:53,28.57087833,-16.31359500,1.70,54,,1,74,25,40,,
T,15/03/2024 16:08:56,28.57090500,-16.31356333,1.80,54,,1,39,24,40,,
T,15/03/2024 16:08:59,28.57093167,-16.31354000,1.80,54,,1,37,24,40,,
T,15/03/2024 16:09:02,28.57096167,-16.31351000,1.80,54,,1,30,24,40,,
T,15/03/2024 16:09:05,28.57098500,-16.31348667,1.80,55,,1,50,24,40,,
T,15/03/2024 16:09:08,28.57100667,-16.31345833,1.70,55,,1,41,23,40,,
T,15/03/2024 16:09:11,28.57104000,-16.31344167,1.80,55,,1,34,23,40,,
T,15/03/2024 16:09:14,28.57107667,-16.31342833,1.70,54,,1,33,24,40,,
T,15/03/2024 16:09:17,28.57110500,-16.31341333,1.80,54,,1,19,23,40,,
T,15/03/2024 16:09:20,28.57113667,-16.31340167,1.60,53,,1,5,23,40,,
T,15/03/2024 16:09:23,28.57116000,-16.31337833,1.80,53,,1,34,23,40,,
T,15/03/2024 16:09:26,28.57118333,-16.31335500,1.60,52,,1,43,22,40,,
T,15/03/2024 16:09:29,28.57121500,-16.31334167,1.60,52,,1,10,23,40,,
T,15/03/2024 16:09:32,28.57124167,-16.31333000,1.70,53,,1,20,23,40,,
T,15/03/2024 16:09:35,28.57127167,-16.31332167,1.70,53,,1,19,23,40,,
T,15/03/2024 16:09:38,28.57130667,-16.31331500,1.80,54,,1,10,24,40,,
T,15/03/2024 16:09:41,28.57132167,-16.31330167,1.70,54,,1,31,24,40,,
T,15/03/2024 16:09:44,28.57134500,-16.31328000,1.70,54,,0,27,23,40,,
T,15/03/2024 16:09:47,28.57136833,-16.31326167,1.70,55,,0,16,24,40,,
T,15/03/2024 16:09:50,28.57140167,-16.31324833,1.80,54,,1,352,24,40,,
T,15/03/2024 16:09:53,28.57143167,-16.31325500,1.80,54,,1,330,24,40,,
T,15/03/2024 16:09:56,28.57146000,-16.31325500,1.70,55,,1,31,24,40,,
T,15/03/2024 16:09:59,28.57149000,-16.31324833,1.70,55,,0,14,24,40,,
T,15/03/2024 16:10:02,28.57151667,-16.31324667,1.70,54,,0,342,24,40,,
T,15/03/2024 16:10:05,28.57153000,-16.31324333,1.70,54,,0,24,24,40,,
T,15/03/2024 16:10:08,28.57154833,-16.31323500,1.70,54,,0,32,24,40,,
T,15/03/2024 16:10:11,28.57156167,-16.31323833,1.60,55,,0,353,24,40,,
T,15/03/2024 16:10:14,28.57156167,-16.31324167,1.70,55,,0,323,24,40,,
T,15/03/2024 16:10:17,28.57156000,-16.31324167,1.70,55,,0,,24,40,,
T,15/03/2024 16:10:20,28.57156000,-16.31324167,1.50,55,,0,,24,40,,
T,15/03/2024 16:10:23,28.57156000,-16.31324167,1.70,55,,0,,23,40,,
T,15/03/2024 16:10:26,28.57156000,-16.31324167,1.80,55,,0,,23,40,,
T,15/03/2024 16:10:29,28.57156000,-16.31324167,2.10,55,,0,,22,40,,
T,15/03/2024 16:10:32,28.57156000,-16.31324167,2.10,55,,0,,22,40,,
T,15/03/2024 16:10:35,28.57156000,-16.31324167,2.10,55,,0,,22,40,,
T,15/03/2024 16:10:38,28.57156000,-16.31324167,2.10,55,,0,,24,40,,
T,15/03/2024 16:10:41,28.57156000,-16.31324167,1.90,55,,0,,23,40,,
T,15/03/2024 16:10:44,28.57156000,-16.31324167,1.60,55,,0,,24,40,,
T,15/03/2024 16:10:47,28.57156000,-16.31324167,1.60,55,,0,,23,40,,
T,15/03/2024 16:10:50,28.57156000,-16.31324167,1.50,55,,0,,24,40,,
T,15/03/2024 16:10:53,28.57156000,-16.31324167,1.50,55,,0,,23,40,,
T,15/03/2024 16:10:56,28.57156000,-16.31324167,1.50,55,,0,,24,40,,
T,15/03/2024 16:10:59,28.57160000,-16.31322000,1.50,54,,0,1,24,40,,
T,15/03/2024 16:11:02,28.57160833,-16.31321667,1.50,54,,0,,23,40,,
T,15/03/2024 16:11:05,28.57162333,-16.31320833,1.50,54,,0,28,24,40,,
T,15/03/2024 16:11:08,28.57163167,-16.31320000,1.50,54,,0,70,24,40,,
T,15/03/2024 16:11:11,28.57164167,-16.31319500,1.40,54,,0,,24,40,,
T,15/03/2024 16:11:14,28.57165833,-16.31319833,1.60,54,,0,4,24,40,,
T,15/03/2024 16:11:17,28.57167000,-16.31320167,1.60,54,,0,12,24,40,,
T,15/03/2024 16:11:20,28.57169167,-16.31319333,1.60,54,,0,38,24,40,,
T,15/03/2024 16:11:23,28.57170500,-16.31318833,1.60,54,,0,9,24,40,,
T,15/03/2024 16:11:26,28.57171667,-16.31319167,1.60,54,,0,345,24,40,,
T,15/03/2024 16:11:29,28.57172000,-16.31319667,1.50,53,,0,133,24,40,,
T,15/03/2024 16:11:32,28.57171667,-16.31319833,1.40,53,,0,,24,40,,
T,15/03/2024 16:11:35,28.57171667,-16.31319833,1.40,53,,0,,24,40,,
T,15/03/2024 16:11:38,28.57171667,-16.31319833,1.40,53,,0,,24,40,,
T,15/03/2024 16:11:41,28.57171667,-16.31319833,1.40,53,,0,,24,40,,
T,15/03/2024 16:11:44,28.57171667,-16.31319833,1.40,53,,0,,23,40,,
T,15/03/2024 16:11:47,28.57171667,-16.31319833,1.50,53,,0,,23,40,,
T,15/03/2024 16:11:50,28.57171667,-16.31319833,1.50,53,,0,,24,40,,
T,15/03/2024 16:11:53,28.57171667,-16.31319833,1.40,53,,0,,24,40,,
T,15/03/2024 16:11:56,28.57171667,-16.31319833,1.60,53,,0,,23,40,,
T,15/03/2024 16:11:59,28.57171667,-16.31319833,1.70,53,,0,,23,40,,
T,15/03/2024 16:12:02,28.57171667,-16.31319833,1.80,53,,0,,20,40,,
T,15/03/2024 16:12:05,28.57171667,-16.31319833,1.80,53,,0,,19,40,,
T,15/03/2024 16:12:08,28.57171667,-16.31319833,1.80,53,,0,,23,40,,
T,15/03/2024 16:12:11,28.57171667,-16.31319833,1.80,53,,0,,23,40,,
T,15/03/2024 16:12:14,28.57171667,-16.31319833,1.80,53,,0,,22,40,,
