type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,14/03/2024 14:14:30,28.36111667,-16.65784167,2.10,785,,0,,17,39,,
T,14/03/2024 14:14:33,28.36111667,-16.65784167,2.10,785,,0,,18,39,,
T,14/03/2024 14:14:36,28.36111667,-16.65784167,2.10,785,,0,,18,39,,
T,14/03/2024 14:14:39,28.36111667,-16.65784167,2.20,785,,0,,18,39,,
T,14/03/2024 14:14:42,28.36111667,-16.65784167,2.10,785,,0,,18,39,,
T,14/03/2024 14:14:45,28.36111667,-16.65784167,2.20,785,,0,,18,39,,
T,14/03/2024 14:14:48,28.36111667,-16.65784167,2.20,785,,0,,16,39,,
T,14/03/2024 14:14:51,28.36117333,-16.65790333,2.30,783,,0,16,16,39,,
T,14/03/2024 14:14:54,28.36118833,-16.65790000,2.40,783,,0,,15,39,,
T,14/03/2024 14:14:57,28.36118833,-16.65790000,2.50,783,,0,,17,39,,
T,14/03/2024 14:15:00,28.36118833,-16.65790000,2.50,783,,0,,17,39,,
T,14/03/2024 14:15:03,28.36118833,-16.65790000,2.40,783,,0,,17,39,,
T,14/03/2024 14:15:06,28.36118833,-16.65790000,2.40,783,,0,,18,39,,
T,14/03/2024 14:15:09,28.36118833,-16.65790000,2.20,783,,0,,17,39,,
T,14/03/2024 14:15:12,28.36118833,-16.65790000,2.10,783,,0,,17,39,,
T,14/03/2024 14:15:15,28.36123000,-16.65783333,2.20,784,,0,,17,39,,
T,14/03/2024 14:15:18,28.36123000,-16.65783000,2.10,784,,0,,16,39,,
T,14/03/2024 14:15:21,28.36123000,-16.65783000,2.10,784,,0,,17,39,,
T,14/03/2024 14:15:24,28.36123000,-16.65783000,2.10,784,,0,,17,39,,
T,14/03/2024 14:15:27,28.36123000,-16.65783000,2.20,784,,0,,17,39,,
T,14/03/2024 14:15:30,28.36123000,-16.65783000,2.30,784,,0,,16,39,,
T,14/03/2024 14:15:33,28.36123000,-16.65783000,2.10,784,,0,,16,39,,
T,14/03/2024 14:15:36,28.36113833,-16.65785500,2.00,782,,0,,15,39,,
T,14/03/2024 14:15:39,28.36113000,-16.65786000,2.00,783,,0,,16,39,,
T,14/03/2024 14:15:42,28.36114000,-16.65787833,2.00,783,,0,334,16,39,,
T,14/03/2024 14:15:45,28.36115667,-16.65787667,2.20,782,,0,332,17,39,,
T,14/03/2024 14:15:48,28.36116333,-16.65786000,2.10,782,,0,,19,39,,
T,14/03/2024 14:15:51,28.36116333,-16.65786000,2.20,782,,0,,18,39,,
T,14/03/2024 14:15:54,28.36116333,-16.65786000,2.30,782,,0,,16,39,,
T,14/03/2024 14:15:57,28.36116333,-16.65786000,2.20,782,,0,,18,38,,
T,14/03/2024 14:16:00,28.36116333,-16.65786000,2.30,782,,0,,17,39,,
T,14/03/2024 14:16:03,28.36116333,-16.65786000,2.30,782,,0,,17,39,,
T,14/03/2024 14:16:06,28.36113500,-16.65787333,2.40,784,,0,157,17,39,,
T,14/03/2024 14:16:09,28.36112833,-16.65785833,2.40,783,,0,,16,39,,
T,14/03/2024 14:16:12,28.36112833,-16.65785833,2.40,783,,0,,16,39,,
T,14/03/2024 14:16:15,28.36112833,-16.65785833,2.20,783,,0,,16,39,,
T,14/03/2024 14:16:18,28.36112833,-16.65785833,2.10,783,,0,,17,39,,
T,14/03/2024 14:16:21,28.36112833,-16.65785833,2.00,783,,0,,16,39,,
T,14/03/2024 14:16:24,28.36112833,-16.65785833,2.00,783,,0,,17,39,,
T,14/03/2024 14:16:27,28.36112833,-16.65785833,2.10,783,,0,,16,39,,
T,14/03/2024 14:16:30,28.36112833,-16.65785833,2.10,783,,0,,17,39,,
T,14/03/2024 14:16:33,28.36112833,-16.65785833,2.10,783,,0,,17,39,,
T,14/03/2024 14:16:36,28.36112833,-16.65785833,2.10,783,,0,,17,39,,
T,14/03/2024 14:16:39,28.36112833,-16.65785833,2.10,783,,0,,17,39,,
T,14/03/2024 14:16:42,28.36112833,-16.65785833,2.20,783,,0,,17,39,,
T,14/03/2024 14:16:45,28.36112833,-16.65785833,2.00,783,,0,,17,39,,
T,14/03/2024 14:16:48,28.36112833,-16.65785833,2.10,783,,0,,16,39,,
T,14/03/2024 14:16:51,28.36112833,-16.65785833,2.20,783,,0,,18,39,,
T,14/03/2024 14:16:54,28.36112833,-16.65785833,2.20,783,,0,,16,39,,
T,14/03/2024 14:16:57,28.36112833,-16.65785833,2.40,783,,0,,18,39,,
T,14/03/2024 14:17:00,28.36112833,-16.65785833,2.30,783,,0,,17,39,,
T,14/03/2024 14:17:03,28.36112833,-16.65785833,2.50,783,,0,,17,39,,
T,14/03/2024 14:17:06,28.36112833,-16.65785833,2.60,783,,0,,14,39,,
T,14/03/2024 14:17:09,28.36115667,-16.65789333,2.70,781,,0,68,16,39,,
T,14/03/2024 14:17:12,28.36117167,-16.65790500,2.80,781,,0,,15,39,,
T,14/03/2024 14:17:15,28.36117667,-16.65791000,2.90,781,,0,,14,39,,
T,14/03/2024 14:17:18,28.36117500,-16.65790667,2.00,782,,0,,14,39,,
T,14/03/2024 14:17:21,28.36118500,-16.65789667,2.40,782,,0,,14,39,,
T,14/03/2024 14:17:24,28.36117000,-16.65790167,2.40,782,,0,,15,39,,
T,14/03/2024 14:17:27,28.36117000,-16.65790167,2.20,782,,0,,15,39,,
T,14/03/2024 14:17:30,28.36117000,-16.65790167,2.10,782,,0,,16,39,,
T,14/03/2024 14:17:33,28.36111667,-16.65792500,2.20,781,,0,176,17,39,,
T,14/03/2024 14:17:36,28.36110500,-16.65793000,2.20,781,,0,247,16,39,,
T,14/03/2024 14:17:39,28.36111333,-16.65793167,2.40,781,,0,245,16,39,,
T,14/03/2024 14:17:42,28.36112500,-16.65791500,2.40,781,,0,62,15,39,,
T,14/03/2024 14:17:45,28.36113500,-16.65790500,2.30,781,,0,,16,39,,
T,14/03/2024 14:17:48,28.36113500,-16.65790500,2.30,781,,0,,16,39,,
T,14/03/2024 14:17:51,28.36113500,-16.65790500,2.20,781,,0,,17,39,,
T,14/03/2024 14:17:54,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:17:57,28.36113500,-16.65790500,2.20,781,,0,,18,39,,
T,14/03/2024 14:18:00,28.36113500,-16.65790500,2.30,781,,0,,18,39,,
T,14/03/2024 14:18:03,28.36113500,-16.65790500,2.20,781,,0,,18,39,,
T,14/03/2024 14:18:06,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:09,28.36113500,-16.65790500,2.10,781,,0,,17,39,,
T,14/03/2024 14:18:12,28.36113500,-16.65790500,2.20,781,,0,,18,39,,
T,14/03/2024 14:18:15,28.36113500,-16.65790500,2.10,781,,0,,17,39,,
T,14/03/2024 14:18:18,28.36113500,-16.65790500,2.10,781,,0,,17,39,,
T,14/03/2024 14:18:21,28.36113500,-16.65790500,2.20,781,,0,,18,39,,
T,14/03/2024 14:18:24,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:27,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:30,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:33,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:36,28.36113500,-16.65790500,2.10,781,,0,,18,39,,
T,14/03/2024 14:18:39,28.36117833,-16.65785000,2.30,779,,0,163,18,39,,
T,14/03/2024 14:18:42,28.36118167,-16.65784667,2.30,778,,0,342,17,39,,
T,14/03/2024 14:18:45,28.36118667,-16.65784667,2.30,777,,0,,16,39,,
T,14/03/2024 14:18:48,28.36118000,-16.65784833,2.30,776,,0,,17,39,,
T,14/03/2024 14:18:51,28.36118000,-16.65784833,2.40,776,,0,,16,39,,
T,14/03/2024 14:18:54,28.36118000,-16.65784833,2.20,776,,0,,16,39,,
T,14/03/2024 14:18:57,28.36118000,-16.65784833,1.60,776,,0,,16,39,,
T,14/03/2024 14:19:00,28.36118000,-16.65784833,1.60,776,,0,,17,39,,
T,14/03/2024 14:19:03,28.36118000,-16.65784833,1.60,776,,0,,17,39,,
T,14/03/2024 14:19:06,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:19:09,28.36118000,-16.65784833,2.00,776,,0,,18,39,,
T,14/03/2024 14:19:12,28.36118000,-16.65784833,1.60,776,,0,,18,39,,
T,14/03/2024 14:19:15,28.36118000,-16.65784833,1.70,776,,0,,17,39,,
T,14/03/2024 14:19:18,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:19:21,28.36118000,-16.65784833,2.20,776,,0,,18,39,,
T,14/03/2024 14:19:24,28.36118000,-16.65784833,2.30,776,,0,,17,39,,
T,14/03/2024 14:19:27,28.36118000,-16.65784833,1.90,776,,0,,18,39,,
T,14/03/2024 14:19:30,28.36118000,-16.65784833,2.10,776,,0,,17,39,,
T,14/03/2024 14:19:33,28.36118000,-16.65784833,2.20,776,,0,,18,39,,
T,14/03/2024 14:19:36,28.36118000,-16.65784833,2.20,776,,0,,18,39,,
T,14/03/2024 14:19:39,28.36118000,-16.65784833,2.20,776,,0,,17,39,,
T,14/03/2024 14:19:42,28.36118000,-16.65784833,2.20,776,,0,,17,39,,
T,14/03/2024 14:19:45,28.36118000,-16.65784833,2.20,776,,0,,17,39,,
T,14/03/2024 14:19:48,28.36118000,-16.65784833,2.20,776,,0,,18,39,,
T,14/03/2024 14:19:51,28.36118000,-16.65784833,2.30,776,,0,,19,39,,
T,14/03/2024 14:19:54,28.36118000,-16.65784833,2.30,776,,0,,19,39,,
T,14/03/2024 14:19:57,28.36118000,-16.65784833,2.30,776,,0,,18,39,,
T,14/03/2024 14:20:00,28.36118000,-16.65784833,2.40,776,,0,,19,39,,
T,14/03/2024 14:20:03,28.36118000,-16.65784833,2.50,776,,0,,18,39,,
T,14/03/2024 14:20:06,28.36118000,-16.65784833,2.40,776,,0,,16,39,,
T,14/03/2024 14:20:09,28.36118000,-16.65784833,2.30,776,,0,,18,39,,
T,14/03/2024 14:20:12,28.36118000,-16.65784833,2.10,776,,0,,16,39,,
T,14/03/2024 14:20:15,28.36118000,-16.65784833,2.00,776,,0,,16,39,,
T,14/03/2024 14:20:18,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:20:21,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:20:24,28.36118000,-16.65784833,1.70,776,,0,,18,39,,
T,14/03/2024 14:20:27,28.36118000,-16.65784833,1.70,776,,0,,19,39,,
T,14/03/2024 14:20:30,28.36118000,-16.65784833,1.70,776,,0,,20,39,,
T,14/03/2024 14:20:33,28.36118000,-16.65784833,1.70,776,,0,,20,39,,
T,14/03/2024 14:20:36,28.36118000,-16.65784833,1.70,776,,0,,20,39,,
T,14/03/2024 14:20:39,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:20:42,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:20:45,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:20:48,28.36118000,-16.65784833,1.70,776,,0,,20,39,,
T,14/03/2024 14:20:51,28.36118000,-16.65784833,1.70,776,,0,,18,39,,
T,14/03/2024 14:20:54,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:20:57,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:21:00,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:21:03,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:21:06,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:21:09,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:21:12,28.36118000,-16.65784833,1.90,776,,0,,15,39,,
T,14/03/2024 14:21:15,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:21:18,28.36118000,-16.65784833,1.90,776,,0,,16,39,,
T,14/03/2024 14:21:21,28.36118000,-16.65784833,1.90,776,,0,,16,39,,
T,14/03/2024 14:21:24,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:21:27,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:21:30,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:21:33,28.36118000,-16.65784833,1.90,776,,0,,18,39,,
T,14/03/2024 14:21:36,28.36118000,-16.65784833,1.90,776,,0,,19,39,,
T,14/03/2024 14:21:39,28.36118000,-16.65784833,1.90,776,,0,,18,39,,
T,14/03/2024 14:21:42,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:21:45,28.36118000,-16.65784833,2.00,776,,0,,18,39,,
T,14/03/2024 14:21:48,28.36118000,-16.65784833,2.10,776,,0,,17,39,,
T,14/03/2024 14:21:51,28.36118000,-16.65784833,2.10,776,,0,,19,39,,
T,14/03/2024 14:21:54,28.36118000,-16.65784833,2.20,776,,0,,18,39,,
T,14/03/2024 14:21:57,28.36118000,-16.65784833,2.20,776,,0,,19,39,,
T,14/03/2024 14:22:00,28.36118000,-16.65784833,2.20,776,,0,,19,39,,
T,14/03/2024 14:22:03,28.36118000,-16.65784833,2.10,776,,0,,17,39,,
T,14/03/2024 14:22:06,28.36118000,-16.65784833,2.10,776,,0,,17,39,,
T,14/03/2024 14:22:09,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:22:12,28.36118000,-16.65784833,2.00,776,,0,,14,39,,
T,14/03/2024 14:22:15,28.36118000,-16.65784833,2.10,776,,0,,18,39,,
T,14/03/2024 14:22:18,28.36118000,-16.65784833,2.00,776,,0,,16,39,,
T,14/03/2024 14:22:21,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:22:24,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:22:27,28.36118000,-16.65784833,2.10,776,,0,,18,39,,
T,14/03/2024 14:22:30,28.36118000,-16.65784833,2.10,776,,0,,20,39,,
T,14/03/2024 14:22:33,28.36118000,-16.65784833,2.00,776,,0,,18,39,,
T,14/03/2024 14:22:36,28.36118000,-16.65784833,2.10,776,,0,,19,39,,
T,14/03/2024 14:22:39,28.36118000,-16.65784833,2.10,776,,0,,19,38,,
T,14/03/2024 14:22:42,28.36118000,-16.65784833,2.10,776,,0,,18,39,,
T,14/03/2024 14:22:45,28.36118000,-16.65784833,2.10,776,,0,,18,39,,
T,14/03/2024 14:22:48,28.36118000,-16.65784833,2.00,776,,0,,19,39,,
T,14/03/2024 14:22:51,28.36118000,-16.65784833,2.00,776,,0,,19,39,,
T,14/03/2024 14:22:54,28.36118000,-16.65784833,2.00,776,,0,,18,39,,
T,14/03/2024 14:22:57,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:23:00,28.36118000,-16.65784833,1.90,776,,0,,18,39,,
T,14/03/2024 14:23:03,28.36118000,-16.65784833,1.90,776,,0,,18,39,,
T,14/03/2024 14:23:06,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:09,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:23:12,28.36118000,-16.65784833,1.90,776,,0,,19,39,,
T,14/03/2024 14:23:15,28.36118000,-16.65784833,2.00,776,,0,,17,39,,
T,14/03/2024 14:23:18,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:23:21,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:24,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:23:27,28.36118000,-16.65784833,1.80,776,,0,,19,39,,
T,14/03/2024 14:23:30,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:33,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:36,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:39,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:42,28.36118000,-16.65784833,1.80,776,,0,,18,39,,
T,14/03/2024 14:23:45,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:23:48,28.36118000,-16.65784833,1.90,776,,0,,17,39,,
T,14/03/2024 14:23:51,28.36118000,-16.65784833,1.80,776,,0,,17,39,,
T,14/03/2024 14:23:54,28.36111000,-16.65786000,2.10,776,,0,,16,39,,
T,14/03/2024 14:23:57,28.36110500,-16.65787167,2.70,775,,0,,15,39,,
T,14/03/2024 14:24:00,28.36110667,-16.65785833,2.90,776,,0,,13,39,,
T,14/03/2024 14:24:03,28.36111833,-16.65784667,2.80,776,,0,,17,39,,
T,14/03/2024 14:24:06,28.36111333,-16.65781667,2.80,776,,0,,16,39,,
T,14/03/2024 14:24:09,28.36111167,-16.65779500,2.70,776,,0,,15,39,,
T,14/03/2024 14:24:12,28.36112000,-16.65778000,2.70,776,,0,,15,39,,
T,14/03/2024 14:24:15,28.36109667,-16.65778833,2.70,777,,0,,15,39,,
T,14/03/2024 14:24:18,28.36109167,-16.65779667,2.70,778,,0,,17,39,,
T,14/03/2024 14:24:21,28.36107833,-16.65782000,2.70,778,,0,,15,39,,
T,14/03/2024 14:24:24,28.36106500,-16.65782667,2.60,779,,0,,15,39,,
T,14/03/2024 14:24:27,28.36107000,-16.65784500,2.70,780,,0,,16,39,,
T,14/03/2024 14:24:30,28.36108333,-16.65785167,2.70,780,,0,,15,39,,
T,14/03/2024 14:24:33,28.36109333,-16.65782667,2.70,780,,0,,15,39,,
T,14/03/2024 14:24:36,28.36108833,-16.65782333,2.70,781,,0,,17,38,,
T,14/03/2024 14:24:39,28.36108167,-16.65783500,2.60,781,,0,,16,39,,
T,14/03/2024 14:24:42,28.36108667,-16.65785500,2.70,782,,0,,16,39,,
T,14/03/2024 14:24:45,28.36113500,-16.65787000,2.60,781,,0,350,17,39,,
T,14/03/2024 14:24:48,28.36118667,-16.65789167,2.40,781,,0,345,16,38,,
T,14/03/2024 14:24:51,28.36119667,-16.65788500,2.20,780,,0,,17,39,,
T,14/03/2024 14:24:54,28.36119000,-16.65788000,2.10,780,,0,,18,39,,
T,14/03/2024 14:24:57,28.36119000,-16.65788000,2.10,780,,0,,19,39,,
T,14/03/2024 14:25:00,28.36119000,-16.65788000,2.10,780,,0,,18,39,,
T,14/03/2024 14:25:03,28.36119000,-16.65788000,2.20,780,,0,,19,39,,
T,14/03/2024 14:25:06,28.36119000,-16.65788000,2.30,780,,0,,18,39,,
T,14/03/2024 14:25:09,28.36119000,-16.65788000,2.30,780,,0,,18,39,,
T,14/03/2024 14:25:12,28.36119000,-16.65788000,2.40,780,,0,,18,39,,
T,14/03/2024 14:25:15,28.36119000,-16.65788000,2.40,780,,0,,17,39,,
T,14/03/2024 14:25:18,28.36119000,-16.65788000,2.40,780,,0,,18,39,,
T,14/03/2024 14:25:21,28.36119000,-16.65788000,2.40,780,,0,,18,39,,
T,14/03/2024 14:25:24,28.36119000,-16.65788000,2.50,780,,0,,18,39,,
T,14/03/2024 14:25:27,28.36119000,-16.65788000,2.40,780,,0,,17,39,,
T,14/03/2024 14:25:30,28.36119000,-16.65788000,2.40,780,,0,,18,39,,
T,14/03/2024 14:25:33,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:25:36,28.36119000,-16.65788000,2.70,780,,0,,15,39,,
T,14/03/2024 14:25:39,28.36119000,-16.65788000,2.60,780,,0,,15,39,,
T,14/03/2024 14:25:42,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:25:45,28.36119000,-16.65788000,2.60,780,,0,,16,39,,
T,14/03/2024 14:25:48,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:25:51,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:25:54,28.36119000,-16.65788000,2.40,780,,0,,16,39,,
T,14/03/2024 14:25:57,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:26:00,28.36119000,-16.65788000,2.40,780,,0,,14,39,,
T,14/03/2024 14:26:03,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:26:06,28.36119000,-16.65788000,2.60,780,,0,,16,39,,
T,14/03/2024 14:26:09,28.36119000,-16.65788000,2.50,780,,0,,16,39,,
T,14/03/2024 14:26:12,28.36119000,-16.65788000,2.40,780,,0,,15,39,,
T,14/03/2024 14:26:15,28.36119000,-16.65788000,2.50,780,,0,,15,39,,
T,14/03/2024 14:26:18,28.36119000,-16.65788000,2.60,780,,0,,16,39,,
T,14/03/2024 14:26:21,28.36109000,-16.65784500,2.50,777,,0,,17,39,,
T,14/03/2024 14:26:24,28.36108500,-16.65784000,2.50,777,,0,,16,39,,
T,14/03/2024 14:26:27,28.36108500,-16.65784000,2.50,777,,0,,17,39,,
T,14/03/2024 14:26:30,28.36108500,-16.65784000,2.50,777,,0,,17,39,,
T,14/03/2024 14:26:33,28.36108500,-16.65784000,2.50,777,,0,,18,39,,
T,14/03/2024 14:26:36,28.36108500,-16.65784000,2.40,777,,0,,16,39,,
T,14/03/2024 14:26:39,28.36108500,-16.65784000,2.30,777,,0,,17,39,,
T,14/03/2024 14:26:42,28.36108500,-16.65784000,2.20,777,,0,,17,39,,
T,14/03/2024 14:26:45,28.36108500,-16.65784000,2.20,777,,0,,17,39,,
T,14/03/2024 14:26:48,28.36108500,-16.65784000,2.10,777,,0,,17,39,,
T,14/03/2024 14:26:51,28.36108500,-16.65784000,2.20,777,,0,,19,39,,
T,14/03/2024 14:26:54,28.36108500,-16.65784000,2.20,777,,0,,20,39,,
T,14/03/2024 14:26:57,28.36117500,-16.65785000,2.20,775,,0,343,20,39,,
T,14/03/2024 14:27:00,28.36117167,-16.65784667,2.20,776,,0,,20,39,,
T,14/03/2024 14:27:03,28.36117167,-16.65784667,2.20,776,,0,,19,39,,
T,14/03/2024 14:27:06,28.36117167,-16.65784667,2.20,776,,0,,19,39,,
T,14/03/2024 14:27:09,28.36117167,-16.65784667,2.20,776,,0,,19,39,,
T,14/03/2024 14:27:12,28.36117167,-16.65784667,2.20,776,,0,,19,39,,
T,14/03/2024 14:27:15,28.36117167,-16.65784667,2.10,776,,0,,20,39,,
T,14/03/2024 14:27:18,28.36117167,-16.65784667,2.30,776,,0,,19,39,,
T,14/03/2024 14:27:21,28.36117167,-16.65784667,2.30,776,,0,,20,39,,
T,14/03/2024 14:27:24,28.36116500,-16.65789000,2.40,777,,0,,19,39,,
T,14/03/2024 14:27:27,28.36117333,-16.65789333,2.40,777,,0,,19,39,,
T,14/03/2024 14:27:30,28.36118500,-16.65789833,2.40,779,,0,151,19,39,,
T,14/03/2024 14:27:33,28.36118833,-16.65788667,2.50,780,,0,,16,39,,
T,14/03/2024 14:27:36,28.36118833,-16.65788667,2.50,780,,0,,18,39,,
T,14/03/2024 14:27:39,28.36119333,-16.65788833,2.60,780,,0,122,18,39,,
T,14/03/2024 14:27:42,28.36117833,-16.65787500,2.60,780,,0,,17,39,,
T,14/03/2024 14:27:45,28.36116833,-16.65786333,2.70,779,,0,,16,39,,
T,14/03/2024 14:27:48,28.36115833,-16.65786167,2.90,778,,0,,15,39,,
T,14/03/2024 14:27:51,28.36113667,-16.65786000,3.00,777,,0,,15,39,,
T,14/03/2024 14:27:54,28.36113667,-16.65786667,2.90,777,,0,,15,39,,
T,14/03/2024 14:27:57,28.36117333,-16.65788667,2.70,776,,0,,17,39,,
T,14/03/2024 14:28:00,28.36119833,-16.65790167,2.50,776,,0,,17,39,,
T,14/03/2024 14:28:03,28.36119833,-16.65791000,2.40,777,,0,,17,39,,
T,14/03/2024 14:28:06,28.36119833,-16.65791000,2.40,777,,0,,19,39,,
T,14/03/2024 14:28:09,28.36119833,-16.65791000,2.50,777,,0,,19,39,,
T,14/03/2024 14:28:12,28.36119833,-16.65791000,2.50,777,,0,,19,39,,
T,14/03/2024 14:28:15,28.36119833,-16.65791000,2.50,777,,0,,18,39,,
T,14/03/2024 14:28:18,28.36119833,-16.65791000,2.50,777,,0,,16,39,,
T,14/03/2024 14:28:21,28.36119833,-16.65791000,2.60,777,,0,,17,39,,
T,14/03/2024 14:28:24,28.36119833,-16.65791000,2.60,777,,0,,18,39,,
T,14/03/2024 14:28:27,28.36119833,-16.65791000,2.70,777,,0,,17,39,,
T,14/03/2024 14:28:30,28.36119833,-16.65791000,2.70,777,,0,,17,39,,
T,14/03/2024 14:28:33,28.36119833,-16.65791000,2.70,777,,0,,17,39,,
T,14/03/2024 14:28:36,28.36119833,-16.65791000,2.70,777,,0,,16,39,,
T,14/03/2024 14:28:39,28.36115667,-16.65786167,2.70,777,,0,,14,39,,
T,14/03/2024 14:28:42,28.36116333,-16.65787000,2.80,777,,0,,16,39,,
T,14/03/2024 14:28:45,28.36114500,-16.65789833,2.90,778,,0,225,16,39,,
T,14/03/2024 14:28:48,28.36115167,-16.65790833,2.80,778,,0,,18,39,,
T,14/03/2024 14:28:51,28.36116833,-16.65792167,2.50,778,,0,202,18,39,,
T,14/03/2024 14:28:54,28.36115667,-16.65791500,2.30,779,,0,,16,39,,
T,14/03/2024 14:28:57,28.36115667,-16.65790000,2.10,780,,0,,16,39,,
T,14/03/2024 14:29:00,28.36115667,-16.65790000,2.00,780,,0,,18,39,,
T,14/03/2024 14:29:03,28.36115667,-16.65790000,2.10,780,,0,,18,39,,
T,14/03/2024 14:29:06,28.36115667,-16.65790000,2.00,780,,0,,18,39,,
T,14/03/2024 14:29:09,28.36115667,-16.65790000,2.00,780,,0,,18,39,,
T,14/03/2024 14:29:12,28.36115667,-16.65790000,2.20,780,,0,,17,39,,
T,14/03/2024 14:29:15,28.36115667,-16.65790000,2.20,780,,0,,18,39,,
T,14/03/2024 14:29:18,28.36115667,-16.65790000,2.20,780,,0,,19,39,,
T,14/03/2024 14:29:21,28.36115667,-16.65790000,2.10,780,,0,,20,39,,
T,14/03/2024 14:29:24,28.36115667,-16.65790000,2.10,780,,0,,20,39,,
T,14/03/2024 14:29:27,28.36115667,-16.65790000,2.10,780,,0,,20,39,,
T,14/03/2024 14:29:30,28.36115667,-16.65790000,2.20,780,,0,,18,39,,
T,14/03/2024 14:29:33,28.36115667,-16.65790000,2.20,780,,0,,18,39,,
T,14/03/2024 14:29:36,28.36115667,-16.65790000,2.10,780,,0,,18,39,,
T,14/03/2024 14:29:39,28.36115667,-16.65790000,2.00,780,,0,,19,39,,
T,14/03/2024 14:29:42,28.36115667,-16.65790000,1.90,780,,0,,19,39,,
T,14/03/2024 14:29:45,28.36115667,-16.65790000,1.90,780,,0,,18,39,,
T,14/03/2024 14:29:48,28.36115000,-16.65793000,2.10,777,,0,278,18,39,,
T,14/03/2024 14:29:51,28.36116333,-16.65793167,2.20,776,,0,,17,39,,
T,14/03/2024 14:29:54,28.36116333,-16.65793167,2.10,776,,0,,19,39,,
T,14/03/2024 14:29:57,28.36116333,-16.65793167,2.10,776,,0,,18,39,,
T,14/03/2024 14:30:00,28.36116333,-16.65793167,2.20,776,,0,,19,39,,
T,14/03/2024 14:30:03,28.36116333,-16.65793167,2.20,776,,0,,18,39,,
T,14/03/2024 14:30:06,28.36116333,-16.65793167,2.30,776,,0,,18,39,,
T,14/03/2024 14:30:09,28.36116333,-16.65793167,2.30,776,,0,,17,39,,
T,14/03/2024 14:30:12,28.36116333,-16.65793167,2.40,776,,0,,17,39,,
T,14/03/2024 14:30:15,28.36116333,-16.65793167,2.30,776,,0,,17,39,,
